,w_geocode,h_geocode,S000,SA01,SA02,SA03,SE01,SE02,SE03,SI01,SI02,SI03,createdate,origin_lat,origin_lon,origin_county,dest_lat,dest_lon,dest_county,linestring
3475136,360610062001000,360610052001002,1,0,1,0,0,0,1,0,0,1,20170919,40.7377989,-73.9891998,"New York County, NY",40.7420441,-73.9736679,"New York County, NY","LINESTRING(-73.9891998 40.7377989, -73.9736679 40.7420441)"
1430607,360470011001006,360610238011008,2,0,1,1,0,0,2,0,2,0,20170919,40.7584432,-73.9535409,"New York County, NY",40.6919339,-73.98773,"Kings County, NY","LINESTRING(-73.9535409 40.7584432, -73.98773 40.6919339)"
237629,360050051001025,360610218003000,2,0,2,0,1,1,0,0,0,2,20170919,40.8034778,-73.9541905,"New York County, NY",40.8106522,-73.9275353,"Bronx County, NY","LINESTRING(-73.9541905 40.8034778, -73.9275353 40.8106522)"
1470897,360470022001002,360850138004011,1,0,0,1,1,0,0,0,0,1,20170919,40.5705124,-74.1268903,"Richmond County, NY",40.6461179,-74.0218116,"Kings County, NY","LINESTRING(-74.1268903 40.5705124, -74.0218116 40.6461179)"
3992393,360610102001006,360811175002002,1,1,0,0,0,0,1,0,0,1,20170919,40.7621841,-73.7985468,"Queens County, NY",40.7590862,-73.973646,"New York County, NY","LINESTRING(-73.7985468 40.7621841, -73.973646 40.7590862)"
1571403,360470135003001,360470215001000,1,0,1,0,1,0,0,0,0,1,20170919,40.6747609,-73.9617221,"Kings County, NY",40.6736816,-73.9842439,"Kings County, NY","LINESTRING(-73.9617221 40.6747609, -73.9842439 40.6736816)"
1912689,360470768002007,360470662001001,1,0,1,0,1,0,0,0,0,1,20170919,40.611489,-73.926481,"Kings County, NY",40.6160075,-73.962993,"Kings County, NY","LINESTRING(-73.926481 40.611489, -73.962993 40.6160075)"
3326526,360610045001005,360470137002001,1,0,1,0,0,0,1,0,0,1,20170919,40.6701168,-73.9838614,"Kings County, NY",40.7204292,-73.9983601,"New York County, NY","LINESTRING(-73.9838614 40.6701168, -73.9983601 40.7204292)"
3508185,360610067001001,360610065004000,2,0,2,0,0,1,1,0,0,2,20170919,40.7280407,-74.0005339,"New York County, NY",40.7317375,-74.0022682,"New York County, NY","LINESTRING(-74.0005339 40.7280407, -74.0022682 40.7317375)"
4147823,360610112021004,360610287003001,1,1,0,0,1,0,0,0,0,1,20170919,40.8639776,-73.9279175,"New York County, NY",40.7616122,-73.9718016,"New York County, NY","LINESTRING(-73.9279175 40.8639776, -73.9718016 40.7616122)"
4125572,360610112011002,360470043002001,1,0,1,0,0,0,1,0,0,1,20170919,40.6897877,-73.9891931,"Kings County, NY",40.7639874,-73.9753151,"New York County, NY","LINESTRING(-73.9891931 40.6897877, -73.9753151 40.7639874)"
4336309,360610125002000,360610158013002,1,0,1,0,0,0,1,0,0,1,20170919,40.7833367,-73.9538391,"New York County, NY",40.7608908,-73.9857133,"New York County, NY","LINESTRING(-73.9538391 40.7833367, -73.9857133 40.7608908)"
3517543,360610068002001,360610139005000,1,1,0,0,0,0,1,0,0,1,20170919,40.7663306,-73.9850131,"New York County, NY",40.7395137,-73.9857989,"New York County, NY","LINESTRING(-73.9850131 40.7663306, -73.9857989 40.7395137)"
5724037,360810818002001,360470598001004,1,0,1,0,1,0,0,0,0,1,20170919,40.5884907,-73.9391033,"Kings County, NY",40.6688708,-73.8082609,"Queens County, NY","LINESTRING(-73.9391033 40.5884907, -73.8082609 40.6688708)"
5822684,360811265002004,360470598001004,1,1,0,0,0,0,1,0,1,0,20170919,40.5884907,-73.9391033,"Kings County, NY",40.7193036,-73.8083477,"Queens County, NY","LINESTRING(-73.9391033 40.5884907, -73.8083477 40.7193036)"
4252789,360610119001002,360470179001002,2,1,1,0,0,0,2,0,0,2,20170919,40.683088,-73.9703002,"Kings County, NY",40.7575217,-73.9857953,"New York County, NY","LINESTRING(-73.9703002 40.683088, -73.9857953 40.7575217)"
4554683,360610169004001,360810403002000,1,1,0,0,0,1,0,0,0,1,20170919,40.7506995,-73.8604164,"Queens County, NY",40.784818,-73.9752489,"New York County, NY","LINESTRING(-73.8604164 40.7506995, -73.9752489 40.784818)"
2987577,360610007001010,360470009001001,1,0,1,0,0,0,1,0,0,1,20170919,40.6936645,-73.9915851,"Kings County, NY",40.7069264,-74.0096735,"New York County, NY","LINESTRING(-73.9915851 40.6936645, -74.0096735 40.7069264)"
5495120,360810271001001,360810859002000,1,0,1,0,0,1,0,0,0,1,20170919,40.7568848,-73.8188621,"Queens County, NY",40.7480313,-73.877344,"Queens County, NY","LINESTRING(-73.8188621 40.7568848, -73.877344 40.7480313)"
4444574,360610139002000,360610089002000,1,0,0,1,0,0,1,0,0,1,20170919,40.7437635,-74.0016179,"New York County, NY",40.7681791,-73.987383,"New York County, NY","LINESTRING(-74.0016179 40.7437635, -73.987383 40.7681791)"
4449987,360610139007000,360610076001001,1,0,1,0,0,0,1,0,0,1,20170919,40.7487635,-73.9863712,"New York County, NY",40.7676559,-73.984046,"New York County, NY","LINESTRING(-73.9863712 40.7487635, -73.984046 40.7676559)"
5597702,360810513001000,360810925002004,1,0,1,0,0,0,1,0,0,1,20170919,40.7824542,-73.8454365,"Queens County, NY",40.7346852,-73.8969502,"Queens County, NY","LINESTRING(-73.8454365 40.7824542, -73.8969502 40.7346852)"
1613927,360470196002001,360810998011006,1,0,1,0,1,0,0,0,0,1,20170919,40.5982005,-73.7593947,"Queens County, NY",40.6229694,-74.0064487,"Kings County, NY","LINESTRING(-73.7593947 40.5982005, -74.0064487 40.6229694)"
1522777,360470065004000,360470077003005,1,1,0,0,0,0,1,0,0,1,20170919,40.6759438,-73.9980919,"Kings County, NY",40.6793683,-73.9984721,"Kings County, NY","LINESTRING(-73.9980919 40.6759438, -73.9984721 40.6793683)"
5420619,360810158023003,360810939001003,1,0,0,1,0,1,0,0,0,1,20170919,40.793548,-73.8444032,"Queens County, NY",40.6879438,-73.822053,"Queens County, NY","LINESTRING(-73.8444032 40.793548, -73.822053 40.6879438)"
3549414,360610074001002,360470360022001,1,0,1,0,0,0,1,0,0,1,20170919,40.5765279,-73.9626751,"Kings County, NY",40.7477687,-73.9840014,"New York County, NY","LINESTRING(-73.9626751 40.5765279, -73.9840014 40.7477687)"
5914818,360850007002000,360610228003000,1,0,1,0,0,1,0,0,0,1,20170919,40.8162402,-73.9448785,"New York County, NY",40.645762,-74.0833921,"Richmond County, NY","LINESTRING(-73.9448785 40.8162402, -74.0833921 40.645762)"
5984588,360850279002014,360850277063002,1,0,1,0,1,0,0,0,0,1,20170919,40.5876487,-74.1628244,"Richmond County, NY",40.5743696,-74.1338036,"Richmond County, NY","LINESTRING(-74.1628244 40.5876487, -74.1338036 40.5743696)"
1921405,360470796022001,360470169005001,1,0,0,1,1,0,0,0,0,1,20170919,40.6573256,-73.9814623,"Kings County, NY",40.6517636,-73.9574975,"Kings County, NY","LINESTRING(-73.9814623 40.6573256, -73.9574975 40.6517636)"
1537156,360470100004001,360470533005003,1,1,0,0,0,1,0,0,0,1,20170919,40.7051026,-73.9576094,"Kings County, NY",40.6424803,-74.0112555,"Kings County, NY","LINESTRING(-73.9576094 40.7051026, -74.0112555 40.6424803)"
1954042,360470922002000,360810120001001,1,0,1,0,0,0,1,0,0,1,20170919,40.6928277,-73.828856,"Queens County, NY",40.6554509,-73.9080659,"Kings County, NY","LINESTRING(-73.828856 40.6928277, -73.9080659 40.6554509)"
1944406,360470878002001,360850070001022,1,0,0,1,0,0,1,0,0,1,20170919,40.592453,-74.0798611,"Richmond County, NY",40.6594113,-73.9332748,"Kings County, NY","LINESTRING(-74.0798611 40.592453, -73.9332748 40.6594113)"
3716832,360610087001003,360470547002001,1,0,1,0,1,0,0,0,0,1,20170919,40.7084587,-73.9650631,"Kings County, NY",40.7407507,-73.9962284,"New York County, NY","LINESTRING(-73.9650631 40.7084587, -73.9962284 40.7407507)"
3743141,360610090001001,360470205001001,1,1,0,0,1,0,0,0,0,1,20170919,40.6781767,-73.9646535,"Kings County, NY",40.7519068,-73.9721539,"New York County, NY","LINESTRING(-73.9646535 40.6781767, -73.9721539 40.7519068)"
3309344,360610042002002,360610015013017,1,0,1,0,0,0,1,0,0,1,20170919,40.7082599,-74.0041155,"New York County, NY",40.7300489,-73.9901444,"New York County, NY","LINESTRING(-74.0041155 40.7082599, -73.9901444 40.7300489)"
5974181,360850248001005,360850319022002,1,0,0,1,1,0,0,0,0,1,20170919,40.6381664,-74.1667718,"Richmond County, NY",40.5112284,-74.2497329,"Richmond County, NY","LINESTRING(-74.1667718 40.6381664, -74.2497329 40.5112284)"
1612040,360470194001003,360810929001016,1,1,0,0,1,0,0,0,0,1,20170919,40.787061,-73.854117,"Queens County, NY",40.6252022,-73.9978953,"Kings County, NY","LINESTRING(-73.854117 40.787061, -73.9978953 40.6252022)"
3879732,360610096001005,360470513004012,1,1,0,0,0,0,1,0,0,1,20170919,40.7102849,-73.952899,"Kings County, NY",40.7557762,-73.9813282,"New York County, NY","LINESTRING(-73.952899 40.7102849, -73.9813282 40.7557762)"
3695487,360610084002001,360050396002002,1,0,1,0,1,0,0,0,0,1,20170919,40.8825572,-73.858305,"Bronx County, NY",40.7519475,-73.98411,"New York County, NY","LINESTRING(-73.858305 40.8825572, -73.98411 40.7519475)"
2983518,360610007001006,360470636001001,1,0,1,0,0,0,1,0,0,1,20170919,40.6105606,-73.936599,"Kings County, NY",40.7077194,-74.0109481,"New York County, NY","LINESTRING(-73.936599 40.6105606, -74.0109481 40.7077194)"
4035215,360610104001005,360050323001002,1,0,1,0,0,0,1,0,0,1,20170919,40.9050207,-73.9054466,"Bronx County, NY",40.7597946,-73.9792089,"New York County, NY","LINESTRING(-73.9054466 40.9050207, -73.9792089 40.7597946)"
3295827,360610040005001,360810694002003,1,0,1,0,0,1,0,0,0,1,20170919,40.657065,-73.7520538,"Queens County, NY",40.7295803,-73.985411,"New York County, NY","LINESTRING(-73.7520538 40.657065, -73.985411 40.7295803)"
3146231,360610021002006,360470005011000,1,0,1,0,0,0,1,0,0,1,20170919,40.6979956,-73.9936587,"Kings County, NY",40.7145342,-74.0123449,"New York County, NY","LINESTRING(-73.9936587 40.6979956, -74.0123449 40.7145342)"
238244,360050051002004,360810567004001,1,0,1,0,0,0,1,0,0,1,20170919,40.6993847,-73.8944626,"Queens County, NY",40.8143187,-73.9273548,"Bronx County, NY","LINESTRING(-73.8944626 40.6993847, -73.9273548 40.8143187)"
1517780,360470059001006,360470436001002,1,0,0,1,0,0,1,1,0,0,20170919,40.6115388,-73.9752898,"Kings County, NY",40.6797473,-74.0087443,"Kings County, NY","LINESTRING(-73.9752898 40.6115388, -74.0087443 40.6797473)"
1776512,360470485001000,360470281002000,1,0,1,0,0,1,0,0,1,0,20170919,40.6924855,-73.9384378,"Kings County, NY",40.7126059,-73.9364516,"Kings County, NY","LINESTRING(-73.9384378 40.6924855, -73.9364516 40.7126059)"
3685736,360610083003002,360610002023002,2,1,1,0,0,2,0,0,0,2,20170919,40.712258,-73.9835666,"New York County, NY",40.7425575,-74.0060562,"New York County, NY","LINESTRING(-73.9835666 40.712258, -74.0060562 40.7425575)"
1804456,360470523002001,360470523005001,2,0,2,0,2,0,0,0,0,2,20170919,40.7122028,-73.9581002,"Kings County, NY",40.7108242,-73.9589745,"Kings County, NY","LINESTRING(-73.9581002 40.7122028, -73.9589745 40.7108242)"
1571214,360470135002002,360470098004001,1,0,1,0,1,0,0,0,0,1,20170919,40.6436019,-74.0100917,"Kings County, NY",40.6713212,-73.9828566,"Kings County, NY","LINESTRING(-74.0100917 40.6436019, -73.9828566 40.6713212)"
4075171,360610109001003,360610277004000,1,0,1,0,0,1,0,0,1,0,20170919,40.8567179,-73.9273499,"New York County, NY",40.7531852,-73.9908863,"New York County, NY","LINESTRING(-73.9273499 40.8567179, -73.9908863 40.7531852)"
4507184,360610153007000,360610162002000,1,0,1,0,0,1,0,0,1,0,20170919,40.7899047,-73.9372333,"New York County, NY",40.7739415,-73.9794705,"New York County, NY","LINESTRING(-73.9372333 40.7899047, -73.9794705 40.7739415)"
3164070,360610030014000,360470435002000,1,0,1,0,0,1,0,0,0,1,20170919,40.6945909,-73.9129583,"Kings County, NY",40.7197868,-73.9851949,"New York County, NY","LINESTRING(-73.9129583 40.6945909, -73.9851949 40.7197868)"
3782125,360610092001009,360610072002000,2,1,1,0,0,0,2,0,0,2,20170919,40.7464295,-73.9807889,"New York County, NY",40.7526253,-73.9758766,"New York County, NY","LINESTRING(-73.9807889 40.7464295, -73.9758766 40.7526253)"
5631899,360810635001004,360810625001004,1,1,0,0,1,0,0,0,0,1,20170919,40.7050017,-73.8827376,"Queens County, NY",40.7059515,-73.8684648,"Queens County, NY","LINESTRING(-73.8827376 40.7050017, -73.8684648 40.7059515)"
1522017,360470063002004,360810547003000,1,1,0,0,1,0,0,0,0,1,20170919,40.7026792,-73.9119853,"Queens County, NY",40.6796058,-74.0020351,"Kings County, NY","LINESTRING(-73.9119853 40.7026792, -74.0020351 40.6796058)"
4248736,360610119001001,360050086001001,1,0,0,1,0,1,0,0,0,1,20170919,40.8219722,-73.8502961,"Bronx County, NY",40.7570381,-73.9843111,"New York County, NY","LINESTRING(-73.8502961 40.8219722, -73.9843111 40.7570381)"
4201438,360610114011003,360470235001003,1,0,1,0,0,0,1,0,0,1,20170919,40.6915382,-73.9592108,"Kings County, NY",40.7635657,-73.970375,"New York County, NY","LINESTRING(-73.9592108 40.6915382, -73.970375 40.7635657)"
4682655,360610317031000,360050098005004,1,1,0,0,0,0,1,0,0,1,20170919,40.8259953,-73.8550463,"Bronx County, NY",40.717273,-74.0128549,"New York County, NY","LINESTRING(-73.8550463 40.8259953, -74.0128549 40.717273)"
271127,360050093001027,360050224011002,1,1,0,0,0,0,1,0,1,0,20170919,40.8555171,-73.8691829,"Bronx County, NY",40.8085344,-73.8966788,"Bronx County, NY","LINESTRING(-73.8691829 40.8555171, -73.8966788 40.8085344)"
4635376,360610226003000,360610178001001,1,1,0,0,1,0,0,0,0,1,20170919,40.7965205,-73.9335576,"New York County, NY",40.8149196,-73.9458407,"New York County, NY","LINESTRING(-73.9335576 40.7965205, -73.9458407 40.8149196)"
5971312,360850228001039,360850198002012,1,0,0,1,0,0,1,0,1,0,20170919,40.5201073,-74.2101285,"Richmond County, NY",40.563597,-74.19667,"Richmond County, NY","LINESTRING(-74.2101285 40.5201073, -74.19667 40.563597)"
5736247,360810853002000,360810991002002,1,0,0,1,0,0,1,0,0,1,20170919,40.7919649,-73.7988773,"Queens County, NY",40.7574428,-73.8284868,"Queens County, NY","LINESTRING(-73.7988773 40.7919649, -73.8284868 40.7574428)"
5661413,360810711004002,360810285001000,1,0,0,1,0,0,1,0,0,1,20170919,40.7544981,-73.8865968,"Queens County, NY",40.7210166,-73.8449305,"Queens County, NY","LINESTRING(-73.8865968 40.7544981, -73.8449305 40.7210166)"
1681110,360470300002004,360470382001001,1,0,1,0,0,1,0,0,0,1,20170919,40.5902597,-73.9825413,"Kings County, NY",40.5959543,-73.9862766,"Kings County, NY","LINESTRING(-73.9825413 40.5902597, -73.9862766 40.5959543)"
1615186,360470198002001,360470676001003,1,0,1,0,1,0,0,0,0,1,20170919,40.6248466,-73.9250709,"Kings County, NY",40.6187572,-74.0072451,"Kings County, NY","LINESTRING(-73.9250709 40.6248466, -74.0072451 40.6187572)"
5814204,360811201001004,360810460003004,2,0,1,1,1,1,0,0,0,2,20170919,40.7077876,-73.7907155,"Queens County, NY",40.7549245,-73.8160065,"Queens County, NY","LINESTRING(-73.7907155 40.7077876, -73.8160065 40.7549245)"
1974796,360471078001005,360470137003003,1,0,0,1,0,0,1,1,0,0,20170919,40.6695136,-73.9843639,"Kings County, NY",40.6606005,-73.8743708,"Kings County, NY","LINESTRING(-73.9843639 40.6695136, -73.8743708 40.6606005)"
1940091,360470846002001,360470065001001,1,0,1,0,0,1,0,0,1,0,20170919,40.6822097,-73.9992817,"Kings County, NY",40.6411159,-73.9268062,"Kings County, NY","LINESTRING(-73.9992817 40.6822097, -73.9268062 40.6411159)"
5680424,360810716001061,360610002012001,1,0,1,0,1,0,0,0,1,0,20170919,40.711101,-73.9857391,"New York County, NY",40.6466841,-73.7896063,"Queens County, NY","LINESTRING(-73.9857391 40.711101, -73.7896063 40.6466841)"
3910131,360610099001020,360610040006000,1,1,0,0,0,0,1,0,0,1,20170919,40.7315047,-73.9840027,"New York County, NY",40.7498047,-74.0082756,"New York County, NY","LINESTRING(-73.9840027 40.7315047, -74.0082756 40.7498047)"
4611586,360610205001007,360610208002002,1,0,1,0,0,0,1,0,0,1,20170919,40.8093259,-73.942244,"New York County, NY",40.8094711,-73.9635034,"New York County, NY","LINESTRING(-73.942244 40.8093259, -73.9635034 40.8094711)"
3162413,360610030011000,360610243011001,1,1,0,0,1,0,0,0,0,1,20170919,40.8367076,-73.93848,"New York County, NY",40.7217337,-73.9870323,"New York County, NY","LINESTRING(-73.93848 40.8367076, -73.9870323 40.7217337)"
1589693,360470159001007,360470908001001,1,0,1,0,1,0,0,0,0,1,20170919,40.6742636,-73.9038346,"Kings County, NY",40.6742479,-73.9718957,"Kings County, NY","LINESTRING(-73.9038346 40.6742636, -73.9718957 40.6742479)"
3289237,360610039003000,360470044002000,1,1,0,0,1,0,0,0,0,1,20170919,40.6320635,-74.0319601,"Kings County, NY",40.7178094,-74.0115443,"New York County, NY","LINESTRING(-74.0319601 40.6320635, -74.0115443 40.7178094)"
233321,360050043002005,360610182005004,1,0,1,0,0,1,0,0,0,1,20170919,40.7966533,-73.9442484,"New York County, NY",40.8138572,-73.9174548,"Bronx County, NY","LINESTRING(-73.9442484 40.7966533, -73.9174548 40.8138572)"
5778675,360810954002000,360470878003000,1,0,1,0,0,1,0,0,0,1,20170919,40.6576103,-73.9285685,"Kings County, NY",40.5938651,-73.796763,"Queens County, NY","LINESTRING(-73.9285685 40.6576103, -73.796763 40.5938651)"
1735618,360470424003000,360810803022003,1,0,1,0,0,0,1,0,0,1,20170919,40.7398708,-73.8307848,"Queens County, NY",40.6071659,-73.9780327,"Kings County, NY","LINESTRING(-73.8307848 40.7398708, -73.9780327 40.6071659)"
3773104,360610092001005,360470515001009,2,1,1,0,0,0,2,0,1,1,20170919,40.7171337,-73.9510049,"Kings County, NY",40.7545147,-73.9763929,"New York County, NY","LINESTRING(-73.9510049 40.7171337, -73.9763929 40.7545147)"
2000352,360471208005009,360471118002005,1,0,1,0,0,1,0,0,0,1,20170919,40.6674251,-73.877256,"Kings County, NY",40.6708403,-73.8588529,"Kings County, NY","LINESTRING(-73.877256 40.6674251, -73.8588529 40.6708403)"
4368901,360610130003003,360470854002005,1,0,1,0,0,0,1,0,0,1,20170919,40.6441474,-73.9425684,"Kings County, NY",40.7711257,-73.9669641,"New York County, NY","LINESTRING(-73.9425684 40.6441474, -73.9669641 40.7711257)"
391294,360050307013001,360810446022000,1,0,0,1,0,1,0,0,0,1,20170919,40.7083584,-73.7972451,"Queens County, NY",40.8890165,-73.9108183,"Bronx County, NY","LINESTRING(-73.7972451 40.7083584, -73.9108183 40.8890165)"
1510040,360470053001008,360610188002000,1,0,0,1,0,1,0,0,0,1,20170919,40.7968413,-73.936344,"New York County, NY",40.6794666,-74.0139641,"Kings County, NY","LINESTRING(-73.936344 40.7968413, -74.0139641 40.6794666)"
1915253,360470774001005,360470514001002,1,0,1,0,0,0,1,0,0,1,20170919,40.6431338,-73.9633641,"Kings County, NY",40.6320762,-73.9472865,"Kings County, NY","LINESTRING(-73.9633641 40.6431338, -73.9472865 40.6320762)"
1479474,360470033002004,360470804003000,1,0,1,0,1,0,0,0,0,1,20170919,40.6583593,-73.9489271,"Kings County, NY",40.6893804,-73.9807286,"Kings County, NY","LINESTRING(-73.9489271 40.6583593, -73.9807286 40.6893804)"
5471703,360810232003005,360471208005002,1,0,1,0,0,1,0,0,0,1,20170919,40.6733749,-73.8623396,"Kings County, NY",40.7078078,-73.8118313,"Queens County, NY","LINESTRING(-73.8623396 40.6733749, -73.8118313 40.7078078)"
3812914,360610094001003,360850197002013,1,1,0,0,0,1,0,0,0,1,20170919,40.6148311,-74.1321341,"Richmond County, NY",40.7559542,-73.9759286,"New York County, NY","LINESTRING(-74.1321341 40.6148311, -73.9759286 40.7559542)"
1420902,360470011001006,360050307011003,2,0,2,0,0,0,2,0,2,0,20170919,40.8956467,-73.9091004,"Bronx County, NY",40.6919339,-73.98773,"Kings County, NY","LINESTRING(-73.9091004 40.8956467, -73.98773 40.6919339)"
5757098,360810907001002,360810596001005,1,0,0,1,1,0,0,0,0,1,20170919,40.6958319,-73.7392703,"Queens County, NY",40.7801516,-73.8392326,"Queens County, NY","LINESTRING(-73.7392703 40.6958319, -73.8392326 40.7801516)"
5804880,360811139002004,360810945002026,1,0,1,0,0,0,1,0,0,1,20170919,40.785312,-73.8380247,"Queens County, NY",40.7639003,-73.7926552,"Queens County, NY","LINESTRING(-73.8380247 40.785312, -73.7926552 40.7639003)"
4682158,360610309004000,360050153002001,1,0,0,1,0,0,1,0,0,1,20170919,40.8325648,-73.8958054,"Bronx County, NY",40.8775056,-73.9120508,"New York County, NY","LINESTRING(-73.8958054 40.8325648, -73.9120508 40.8775056)"
3532032,360610071003001,360810483001003,1,0,0,1,1,0,0,0,0,1,20170919,40.7418501,-73.8910886,"Queens County, NY",40.7354698,-73.9996723,"New York County, NY","LINESTRING(-73.8910886 40.7418501, -73.9996723 40.7354698)"
1756370,360470449004066,360470505001004,1,0,1,0,1,0,0,0,0,1,20170919,40.7088907,-73.9459856,"Kings County, NY",40.7128312,-73.9266659,"Kings County, NY","LINESTRING(-73.9459856 40.7088907, -73.9266659 40.7128312)"
3867890,360610096001002,360610210004005,1,0,0,1,0,1,0,0,1,0,20170919,40.8107761,-73.9360382,"New York County, NY",40.757651,-73.9799526,"New York County, NY","LINESTRING(-73.9360382 40.8107761, -73.9799526 40.757651)"
1785621,360470492003000,360470462011001,1,0,1,0,1,0,0,0,0,1,20170919,40.6285732,-73.9735841,"Kings County, NY",40.63773,-73.9689743,"Kings County, NY","LINESTRING(-73.9735841 40.6285732, -73.9689743 40.63773)"
1548703,360470114003001,360470426002000,3,2,0,1,0,1,2,0,0,3,20170919,40.6069484,-73.9799905,"Kings County, NY",40.6399606,-73.9995319,"Kings County, NY","LINESTRING(-73.9799905 40.6069484, -73.9995319 40.6399606)"
